"","RespondentID","Algeria","Argentina","Australia","Belgium","Bosnia and Herzegovina","Brazil","Cameroon","Chile","Colombia","Costa Rica","Croatia","Ecuador","England","France","Germany","Ghana","Greece","Honduras","Iran","Italy","Ivory Coast","Japan","Mexico","the Netherlands","Nigeria","Portugal","Russia","South Korea","Spain","Switzerland","United States","Uruguay","China","India","Thailand","Turkey","Cuba","Ethiopia","Vietnam","Ireland","sum_of_threes","Gender","Age","HouseholdIncome","Education","Location"
"839",3306635298,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,5,NA,3,4,NA,NA,3,5,4,4,NA,5,NA,4,4,4,NA,4,NA,NA,3,12,"Male","30-44","$50,000 - $99,999","Graduate degree","South Atlantic"
"840",3306635009,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,3,NA,NA,5,NA,NA,4,NA,NA,NA,NA,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,3,21,"Male","18-29","$0 - $24,999","Some college or Associate degree","Pacific"
"841",3306629529,NA,3,NA,NA,NA,3,NA,3,NA,3,NA,NA,3,3,NA,NA,4,NA,NA,5,NA,5,4,NA,NA,NA,NA,NA,3,NA,5,NA,2,NA,NA,3,4,NA,NA,NA,24,"","","","",""
"842",3306625815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male","30-44","","Some college or Associate degree","South Atlantic"
"843",3306623513,1,3,5,3,NA,NA,1,NA,NA,NA,3,NA,3,2,5,1,3,1,NA,5,1,1,3,4,1,2,1,1,3,5,3,NA,1,NA,1,NA,NA,1,1,3,27,"Male","45-60","$25,000 - $49,999","Bachelor degree","East North Central"
"844",3306623258,NA,4,NA,NA,NA,4,NA,3,NA,3,NA,NA,3,3,NA,NA,4,NA,NA,5,NA,5,4,NA,NA,NA,NA,NA,3,NA,5,NA,2,NA,NA,3,4,NA,NA,NA,18,"Male","18-29","","Some college or Associate degree",""
"845",3306623144,NA,4,3,4,NA,4,NA,4,NA,NA,NA,NA,3,5,4,NA,5,NA,4,4,NA,5,5,NA,NA,4,3,5,4,5,5,NA,4,4,4,NA,5,NA,5,3,12,"Male","45-60","$150,000+","Some college or Associate degree","Pacific"
"846",3306618739,4,5,3,4,3,5,3,5,5,5,4,5,3,5,3,4,5,5,2,5,2,5,5,2,3,4,3,5,5,3,2,5,5,5,5,3,5,3,5,3,33,"Male","30-44","$25,000 - $49,999","High school degree","West South Central"
"847",3306612454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,4,NA,NA,4,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,3,12,"Male","45-60","$100,000 - $149,999","Bachelor degree","East North Central"
"848",3306601230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,4,NA,2,4,NA,NA,NA,NA,NA,3,NA,4,NA,4,2,NA,NA,NA,NA,NA,3,9,"Male","45-60","","Some college or Associate degree","Middle Atlantic"
"849",3306599228,NA,4,NA,NA,NA,5,NA,4,4,NA,NA,4,2,5,5,NA,4,3,3,4,NA,5,4,NA,NA,5,3,3,5,NA,5,3,4,5,5,4,4,NA,3,3,21,"Male","30-44","$100,000 - $149,999","Graduate degree","Pacific"
"850",3306595836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male","18-29","$25,000 - $49,999","Graduate degree","West North Central"
"851",3306590553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male","45-60","$25,000 - $49,999","High school degree","East North Central"
"852",3306584582,NA,4,4,4,NA,4,NA,3,4,3,NA,NA,3,3,4,NA,4,NA,NA,5,NA,3,4,4,NA,4,3,NA,4,4,5,NA,3,2,NA,3,4,NA,2,5,24,"Male","30-44","$100,000 - $149,999","Graduate degree","Middle Atlantic"
"853",3306583687,NA,3,NA,3,NA,NA,NA,NA,NA,3,NA,3,3,3,NA,NA,NA,NA,1,4,NA,NA,3,NA,NA,NA,NA,NA,4,NA,5,NA,2,1,NA,NA,NA,NA,NA,NA,21,"Male","18-29","$0 - $24,999","Graduate degree","East North Central"
"854",3306582570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,3,NA,5,NA,2,NA,NA,NA,4,NA,NA,NA,3,"Female","18-29","$100,000 - $149,999","Some college or Associate degree","South Atlantic"
"855",3306572025,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,NA,3,NA,NA,3,NA,4,3,NA,NA,3,NA,NA,NA,NA,4,NA,4,2,3,NA,2,NA,2,3,24,"Male","45-60","$50,000 - $99,999","High school degree","West South Central"
"856",3306561181,NA,NA,NA,3,NA,5,NA,NA,4,NA,NA,NA,4,5,3,NA,3,4,NA,5,NA,5,4,3,NA,NA,3,4,4,NA,4,NA,2,5,5,5,4,4,4,4,15,"Male","18-29","$50,000 - $99,999","Some college or Associate degree","Middle Atlantic"
"857",3306558997,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,4,2,3,NA,3,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,3,NA,4,NA,4,NA,3,3,NA,NA,3,3,30,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","South Atlantic"
"858",3306557467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,NA,3,NA,NA,5,NA,3,3,NA,NA,4,NA,4,4,3,4,NA,4,2,2,NA,4,NA,NA,NA,18,"Male","30-44","$150,000+","Graduate degree","Middle Atlantic"
"859",3306552316,NA,3,NA,3,NA,3,NA,3,3,4,NA,3,3,4,4,NA,3,NA,2,5,NA,5,5,NA,NA,3,NA,NA,4,NA,4,NA,4,3,4,NA,3,NA,NA,3,36,"Female","18-29","$0 - $24,999","Some college or Associate degree","East South Central"
"860",3306550349,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,NA,3,NA,NA,4,NA,2,1,4,NA,NA,4,3,3,4,1,NA,2,1,3,4,NA,3,4,3,18,"Male","18-29","","Some college or Associate degree","South Atlantic"
"861",3306546939,NA,3,NA,NA,NA,3,NA,4,NA,NA,NA,NA,1,4,4,NA,3,NA,NA,5,NA,4,5,NA,NA,NA,3,4,3,NA,5,NA,5,3,5,NA,4,NA,5,3,21,"Male","45-60","$0 - $24,999","Some college or Associate degree","West South Central"
"862",3306540622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,4,4,NA,NA,NA,NA,NA,NA,12,"Male","45-60","$50,000 - $99,999","Bachelor degree","East North Central"
"863",3306538993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"864",3306536689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","East South Central"
"865",3306533699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,3,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,4,3,4,NA,NA,4,4,NA,5,3,4,3,18,"Male","30-44","","Graduate degree","South Atlantic"
"866",3306533159,NA,NA,NA,3,3,3,NA,NA,NA,3,NA,3,3,3,3,NA,3,NA,NA,3,NA,3,3,3,NA,3,3,3,3,3,3,3,NA,2,3,3,3,NA,3,3,75,"","","","",""
"867",3306531454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,0,"","","","",""
"868",3306530370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"869",3306530070,NA,NA,NA,NA,NA,5,NA,NA,NA,4,5,NA,4,5,3,NA,5,NA,NA,5,NA,5,4,NA,NA,NA,NA,NA,4,NA,4,NA,4,5,5,NA,4,5,NA,3,6,"Male","45-60","$100,000 - $149,999","Graduate degree","Mountain"
"870",3306529721,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,4,3,3,3,NA,3,4,NA,5,NA,4,4,NA,NA,NA,NA,NA,NA,NA,5,NA,4,3,NA,NA,NA,NA,3,3,21,"Male","> 60","$50,000 - $99,999","Graduate degree","New England"
"871",3306529265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"872",3306527890,4,5,2,3,NA,2,NA,5,5,1,3,4,2,3,3,NA,4,3,4,5,NA,1,5,2,2,4,2,3,4,2,3,4,4,5,5,4,4,1,5,1,21,"Male","> 60","$100,000 - $149,999","Graduate degree","Pacific"
"873",3306527784,3,3,NA,3,3,3,NA,NA,NA,3,3,3,3,3,3,NA,3,3,3,3,NA,3,3,NA,NA,NA,3,3,3,3,3,NA,NA,2,3,3,3,NA,2,3,78,"Male","45-60","","Bachelor degree","Middle Atlantic"
"874",3306526846,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,3,3,NA,3,NA,3,3,NA,4,4,NA,NA,4,3,5,3,NA,4,NA,4,4,4,3,3,NA,4,4,30,"Female","18-29","$25,000 - $49,999","Some college or Associate degree","Mountain"
"875",3306526079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","","","",""
"876",3306525877,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,2,4,2,2,4,3,3,4,NA,4,4,3,NA,3,2,3,3,NA,4,NA,4,3,4,NA,3,NA,3,2,36,"Male","> 60","$50,000 - $99,999","Graduate degree","New England"
"877",3306524765,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,4,NA,4,3,NA,4,NA,3,3,NA,NA,5,NA,NA,NA,NA,4,NA,4,4,5,NA,4,NA,NA,4,18,"Male","> 60","$25,000 - $49,999","Some college or Associate degree","West South Central"
"878",3306524747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,4,NA,NA,NA,NA,4,4,NA,NA,NA,NA,4,NA,3,4,NA,3,3,NA,NA,NA,3,NA,NA,15,"Male","45-60","","Graduate degree","East South Central"
"879",3306523828,NA,5,NA,NA,NA,4,NA,NA,NA,4,4,NA,2,5,4,NA,4,NA,3,4,NA,4,4,NA,NA,NA,4,3,5,NA,4,NA,3,3,3,3,NA,NA,NA,NA,18,"Female","18-29","$150,000+","Bachelor degree","Mountain"
"880",3306523567,NA,NA,4,NA,NA,4,NA,3,3,NA,NA,NA,3,3,3,NA,NA,3,NA,5,NA,4,4,NA,NA,NA,NA,NA,4,NA,4,NA,3,3,3,NA,3,NA,3,NA,33,"Female","18-29","","Bachelor degree","East North Central"
"881",3306523304,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,9,"Male","> 60","$100,000 - $149,999","Graduate degree","East North Central"
"882",3306523124,NA,4,3,NA,NA,4,NA,3,3,3,NA,3,3,4,4,NA,4,NA,3,4,NA,5,5,NA,NA,NA,4,3,4,3,5,NA,5,5,4,NA,4,4,4,3,30,"Male","> 60","","Bachelor degree","Pacific"
"883",3306523123,NA,4,3,3,NA,3,NA,3,3,3,3,3,3,3,4,NA,5,NA,4,5,NA,5,5,3,NA,4,4,4,5,3,3,4,3,4,5,5,3,4,5,4,45,"Female","30-44","$25,000 - $49,999","Graduate degree","Pacific"
"884",3306522791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,0,"Male","> 60","$25,000 - $49,999","Some college or Associate degree","Middle Atlantic"
"885",3306522765,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,3,4,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,6,"Female","18-29","","High school degree",""
"886",3306522369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,5,NA,3,NA,4,NA,NA,NA,3,NA,9,"Male","> 60","$50,000 - $99,999","Some college or Associate degree","West South Central"
"887",3306521759,NA,NA,4,4,NA,NA,NA,3,NA,3,NA,NA,5,4,4,NA,2,NA,NA,5,NA,4,4,NA,NA,NA,3,2,4,4,5,NA,4,1,2,NA,3,3,2,5,15,"Female","18-29","$50,000 - $99,999","Bachelor degree","West North Central"
"888",3306521214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,3,NA,NA,3,NA,4,5,NA,NA,NA,NA,NA,NA,NA,5,NA,5,2,NA,NA,4,NA,NA,NA,6,"Male","> 60","","Bachelor degree","Middle Atlantic"
"889",3306520943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,4,4,NA,3,NA,5,NA,4,3,3,3,3,NA,NA,3,18,"","","","",""
"890",3306520208,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,0,"Female","30-44","$0 - $24,999","Bachelor degree","West South Central"
"891",3306520009,3,3,3,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,5,5,3,3,4,3,4,4,3,4,3,5,4,5,3,4,3,4,3,78,"Female","30-44","$100,000 - $149,999","Bachelor degree","Middle Atlantic"
"892",3306519779,NA,3,NA,3,NA,4,NA,3,4,3,NA,NA,3,4,4,NA,4,3,NA,5,NA,3,5,NA,NA,NA,3,NA,3,NA,4,NA,3,3,5,NA,3,NA,4,3,39,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","New England"
"893",3306519265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Female","18-29","$50,000 - $99,999","Bachelor degree","East North Central"
"894",3306518607,NA,3,NA,NA,NA,3,NA,3,3,4,3,NA,1,3,3,NA,3,3,1,5,NA,2,5,2,NA,NA,NA,2,3,NA,4,NA,3,1,3,NA,4,NA,2,2,36,"Female","30-44","$100,000 - $149,999","Graduate degree","West South Central"
"895",3306518254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,0,"Male","> 60","$50,000 - $99,999","High school degree","Pacific"
"896",3306518220,NA,NA,3,3,2,3,NA,3,3,3,NA,NA,3,3,3,NA,3,NA,NA,3,2,2,3,4,NA,3,3,1,3,3,5,NA,2,2,2,NA,4,NA,2,3,51,"Male","> 60","$50,000 - $99,999","Some college or Associate degree","Middle Atlantic"
"897",3306518049,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,2,3,NA,3,NA,NA,5,NA,1,4,NA,NA,NA,NA,NA,NA,NA,4,NA,3,2,3,NA,4,NA,1,3,18,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific"
"898",3306517816,NA,NA,3,3,NA,3,NA,3,NA,NA,NA,NA,3,4,3,NA,4,NA,NA,4,NA,3,4,3,NA,NA,3,NA,3,3,4,NA,3,2,4,NA,3,NA,NA,3,42,"Female","18-29","$25,000 - $49,999","Some college or Associate degree","East North Central"
"899",3306516865,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,3,NA,4,NA,NA,5,NA,4,4,NA,NA,3,2,3,3,NA,3,NA,4,4,4,NA,4,NA,NA,2,18,"Female","30-44","$100,000 - $149,999","Bachelor degree","South Atlantic"
"900",3306516376,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,NA,NA,NA,NA,5,NA,3,5,NA,2,NA,NA,NA,5,NA,5,NA,4,2,2,NA,4,NA,2,5,6,"Female","18-29","","Some college or Associate degree","Pacific"
"901",3306515872,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,4,3,NA,5,NA,4,4,NA,4,4,NA,NA,NA,NA,NA,4,NA,3,NA,3,5,4,NA,NA,4,5,4,9,"Female","30-44","$50,000 - $99,999","Graduate degree","Pacific"
"902",3306515514,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,NA,NA,NA,NA,4,NA,2,3,NA,NA,NA,NA,NA,NA,5,3,NA,3,2,NA,NA,NA,NA,NA,4,9,"Female","30-44","$50,000 - $99,999","Graduate degree","West North Central"
"903",3306513804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,3,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,2,3,3,NA,NA,NA,NA,NA,15,"Female","30-44","$25,000 - $49,999","Bachelor degree","East North Central"
"904",3306513322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,3,NA,NA,4,NA,NA,NA,NA,4,NA,NA,3,NA,3,3,NA,3,NA,NA,NA,NA,18,"Female","18-29","$0 - $24,999","Some college or Associate degree","East North Central"
"905",3306513214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,NA,3,NA,NA,5,NA,4,3,NA,NA,NA,2,3,NA,NA,4,NA,4,4,NA,NA,3,NA,NA,2,15,"Male","> 60","$100,000 - $149,999","Graduate degree","South Atlantic"
"906",3306512799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,4,NA,4,NA,NA,5,NA,4,5,NA,NA,NA,NA,NA,3,NA,5,NA,4,5,4,NA,4,NA,NA,3,12,"Female","18-29","$25,000 - $49,999","Bachelor degree","Mountain"
"907",3306511813,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,3,4,NA,NA,NA,NA,3,NA,3,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,3,15,"Male","> 60","$50,000 - $99,999","Some college or Associate degree","West South Central"
"908",3306511460,NA,3,NA,NA,2,2,3,3,3,4,NA,2,3,2,NA,NA,3,3,NA,4,NA,2,3,NA,NA,NA,4,NA,5,NA,5,NA,4,3,NA,3,3,NA,3,NA,36,"Female","18-29","$0 - $24,999","Some college or Associate degree","Middle Atlantic"
"909",3306511393,2,3,4,3,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,99,"Male","45-60","$25,000 - $49,999","Some college or Associate degree","West North Central"
"910",3306510624,NA,4,3,4,NA,4,4,4,4,4,NA,4,4,4,4,NA,4,4,NA,4,4,4,4,4,NA,4,4,4,4,4,3,4,4,5,5,4,4,4,4,4,6,"Female","18-29","$25,000 - $49,999","Bachelor degree","West North Central"
"911",3306510597,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,3,4,NA,5,NA,NA,3,NA,NA,5,NA,NA,NA,3,3,NA,NA,NA,NA,4,4,3,3,NA,3,NA,3,33,"Female","30-44","$0 - $24,999","","Middle Atlantic"
"912",3306508810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,NA,2,NA,NA,4,NA,4,2,NA,NA,NA,NA,NA,3,NA,5,NA,4,1,4,NA,NA,NA,NA,3,9,"Male","> 60","$50,000 - $99,999","Graduate degree","Middle Atlantic"
"913",3306508735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,NA,5,NA,3,4,NA,5,5,NA,NA,NA,3,NA,5,3,3,NA,3,5,2,4,NA,NA,NA,3,24,"Female","30-44","","Graduate degree","Pacific"
"914",3306507774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,NA,1,NA,NA,3,NA,1,3,1,NA,NA,2,1,1,1,4,NA,2,3,2,NA,3,NA,1,NA,12,"Male","> 60","","Bachelor degree","East North Central"
"915",3306506845,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,4,3,NA,4,NA,NA,4,NA,NA,3,NA,NA,NA,3,NA,NA,NA,5,NA,3,3,3,NA,3,NA,3,3,30,"Male","> 60","$100,000 - $149,999","Some college or Associate degree","South Atlantic"
"916",3306506826,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,NA,NA,5,4,NA,5,NA,1,5,NA,NA,NA,NA,NA,4,NA,3,NA,NA,3,2,NA,NA,NA,NA,NA,6,"Female","45-60","$0 - $24,999","Less than high school degree","Pacific"
"917",3306504285,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,3,3,4,3,NA,4,NA,4,5,NA,4,5,NA,NA,3,2,NA,3,NA,2,NA,NA,4,4,NA,NA,NA,4,3,24,"Female","18-29","$50,000 - $99,999","Bachelor degree","Middle Atlantic"
"918",3306504232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,4,NA,NA,4,NA,3,4,NA,NA,NA,2,NA,NA,NA,2,NA,3,1,3,NA,NA,2,3,NA,15,"Male","> 60","$25,000 - $49,999","Bachelor degree","Pacific"
"919",3306504153,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,3,3,3,NA,3,NA,NA,3,NA,3,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,21,"Male","> 60","$25,000 - $49,999","Some college or Associate degree","Pacific"
"920",3306504014,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,NA,4,NA,NA,5,NA,3,4,NA,NA,3,4,NA,3,NA,5,NA,3,2,NA,NA,NA,NA,3,4,15,"Male","> 60","$150,000+","Some college or Associate degree","South Atlantic"
"921",3306503838,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,3,4,NA,NA,NA,NA,NA,4,NA,5,NA,4,3,3,NA,3,NA,2,NA,15,"Female","45-60","$150,000+","Bachelor degree","South Atlantic"
"922",3306503789,NA,3,3,NA,NA,4,NA,4,NA,NA,NA,NA,3,4,4,NA,5,NA,3,4,NA,5,4,3,NA,4,3,5,4,4,4,NA,5,4,5,4,3,3,4,3,27,"Male","> 60","$50,000 - $99,999","Bachelor degree","Pacific"
"923",3306503432,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,3,5,NA,3,NA,3,5,NA,3,5,NA,NA,5,NA,NA,5,NA,5,NA,3,3,4,NA,NA,3,NA,3,24,"Male","45-60","","Bachelor degree","East North Central"
"924",3306503150,NA,3,4,4,NA,3,NA,2,3,3,NA,2,3,5,4,NA,5,2,3,5,NA,5,5,NA,2,3,5,2,4,3,4,2,4,4,4,3,2,2,4,3,30,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific"
"925",3306502970,NA,5,NA,NA,NA,4,NA,5,4,4,NA,NA,2,5,NA,NA,4,3,NA,5,NA,5,5,NA,NA,5,4,NA,5,NA,4,NA,5,5,5,3,5,NA,5,3,9,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","Pacific"
"926",3306502451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,6,"Female","30-44","","Some college or Associate degree","Pacific"
"927",3306502337,4,NA,3,2,NA,3,NA,NA,NA,3,3,3,2,5,2,NA,3,NA,NA,5,NA,5,3,2,NA,4,2,3,5,3,3,4,4,5,4,NA,4,4,3,2,33,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","Pacific"
"928",3306501662,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,NA,1,5,NA,3,4,NA,NA,NA,NA,NA,4,3,5,NA,4,NA,3,NA,NA,NA,NA,5,12,"Female","30-44","$25,000 - $49,999","Bachelor degree","Pacific"
"929",3306501359,4,4,3,3,3,4,NA,4,3,3,NA,3,2,5,4,3,4,3,5,4,NA,4,4,3,3,3,4,4,3,3,3,3,5,5,4,4,3,3,4,2,51,"","","","",""
"930",3306500383,NA,4,NA,3,2,4,NA,5,4,NA,3,4,2,2,3,NA,5,NA,NA,5,NA,4,4,NA,NA,5,2,1,5,3,4,NA,3,1,2,3,5,NA,NA,3,21,"Female","30-44","$100,000 - $149,999","Bachelor degree","Middle Atlantic"
"931",3306500230,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,3,4,4,NA,4,NA,NA,4,NA,4,4,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,5,NA,3,NA,3,3,18,"Female","18-29","$25,000 - $49,999","Bachelor degree","West South Central"
"932",3306500100,NA,4,3,NA,NA,4,NA,NA,NA,NA,NA,NA,3,5,3,NA,4,NA,NA,5,NA,4,5,NA,NA,5,NA,3,5,NA,5,NA,5,4,4,NA,NA,NA,5,3,15,"Female","18-29","$100,000 - $149,999","Bachelor degree","Pacific"
"933",3306499446,2,3,NA,NA,NA,3,NA,3,NA,NA,2,3,4,4,3,2,5,NA,2,5,NA,3,5,3,NA,4,3,1,4,4,5,3,4,1,4,2,4,1,1,4,27,"Female","18-29","$50,000 - $99,999","Bachelor degree","South Atlantic"
"934",3306498919,NA,NA,5,3,NA,4,NA,NA,NA,NA,NA,NA,3,5,5,NA,4,NA,NA,5,NA,5,5,NA,NA,3,5,NA,4,NA,5,NA,5,3,5,NA,NA,NA,5,5,12,"Male","> 60","$100,000 - $149,999","Bachelor degree","Middle Atlantic"
